number,previousName,currentName,address
2D005,皇家公寓,淮海大楼、美美百货,淮海中路1300-1326号,,,,,
2D006,花园住宅,法国领事馆,淮海中路1431号,,,,,
2D007,花园住宅,美国领事馆,淮海中路1469号,,,,,
2D008,逸村,逸村,淮海中路1610弄,,,,,
2D009,花园住宅,市科技情报所,淮海中路1634号,,,,,
2D010,中南新村,中南新村,淮海中路1670弄,,,,,
2D011,花园住宅,花园住宅,淮海中路1754弄,,,,,
2D012,东美特公寓,武康大楼,淮海中路1842-1858号,,,,,
2D013,丁香花园,丁香花园,华山路849号主楼,,,,,
2D014,住宅,工商业联合会,华山路893号,,,,,
2D015,南洋公学,交通大学：正门/体育馆/校办公楼/教学楼/图书馆,华山路1954号,,,,,
2D016,道斐南公寓,建国公寓,建国西路394号,,,,,
2D017,建业里,建业里,建国西路440弄,,,,,
2D018,懿园,懿园,建国西路506弄,,,,,
2D019,住宅,波兰驻沪总领事馆,建国西路618号,,,,,
2D020,美童公学,七0四所,衡山路10号,,,,,
2D021,华盛顿公寓,西湖公寓,衡山路303号,,,,,
2D022,毕卡迪公寓,衡山宾馆,衡山路534号,,,,,
2D023,住宅,德国驻沪总领事馆,永福路151号,,,,,
2D024,花园住宅,老干部局,岳阳路145号,,,,,
2D025,永嘉新村,永嘉新村,永嘉路580号,,,,,
2D026,永康新村,永康新村,永康路580号,,,,,
2D027,花园住宅,一0三所,岳阳路110号,,,,,
2D028,花园住宅,老干部局,岳阳路145号,,,,,
2D029,住宅,里弄住宅,岳阳路200弄,,,,,
2D030,中央研究院,中科院生理研究所,岳阳路320号,,,,,
2D031,徐汇公学,徐汇中学,虹桥路68号,,,,,
2D032,徐家汇圣母院,徐家汇圣母院,漕溪北路45号,,,,,
2D033,藏书楼,上海市图书馆,漕溪北路80号,,,,,
2D034,中山医院,中山医院,医学院路136号（主楼）,,,,,
2D035,国立上海医学院,第一医科大学,医学院路138号（主搂）,,,,,
2D036,正广和大班住宅,住宅,武康路99号,,,,,
2D037,密丹公寓,密丹公寓,武康路115号,,,,,
2D038,丽波花园东主楼,市体育研究所,吴兴路87号,,,,,
2D039,朱敏堂住宅,住宅,乌鲁木齐南路151号,,,,,
2D040,自由公寓,自由公寓,五原路258号,,,,,
2D041,东正教堂,建设银行,新乐路55号,,,,,
2D042,高安公寓,高安公寓,高安路14号,,,,,
2D043,会乐精舍,会乐公寓,复兴西路34号,,,,,
2D044,克莱门公寓,克莱门公寓,复兴中路1363弄,,,,,
2D045,住宅,住宅,汾阳路9弄3号,,,,,
2D046,住宅,音乐学院附校甲楼/乙楼,东平路9号,,,,,
2D047,赛华公寓,瑞华公寓,常熟路209号,,,,,
2D048,住宅,结核病防治中心,延庆路130号,,,,,
2F001,日本领事馆/联合救济总署,商业置地公司,黄浦路106号红楼/灰楼,,,,,
2F002,河滨公寓,河滨公寓,北苏州路340号,,,,,
2F003,鸿德堂,鸿德堂,多伦路59号,,,,,
2F004,雷氏德工学院,海员医院,东长治路505号,,,,,
2F005,北方局,远洋运输公司,东大名路378号,,,,,
2F006,高阳大楼,高阳大楼,东大名路817号,,,,,
2F007,新亚酒楼,新亚大酒店,天潼路422号,,,,,
2F008,四行大楼,九州商厦,四川北路1274号,,,,,
2F009,中国银行大楼,工商银行,四川北路894号,,,,,
2F010,景灵堂,景灵堂,昆山路135号,,,,,
2F011,虹口救火会,虹口消防队,哈尔滨路2号,,,,,
2F012,上海监狱,提蓝桥监狱,长阳路147号,,,,,
2G001,杨树浦电厂,杨树浦电厂,杨树浦路2800号（铁皮车间）,,,,,
2G002,沪江大学,华东工业大学，上海理工大学,军工路516号礼堂/实验楼,,,,,
2G003,旧市博物馆,第二军医大学（主楼）,长海路174号,,,,,
2G004,旧市图书馆,同济中学,黑山路181号,,,,,
2M001,住宅,安徽省驻沪办事处招待所,新华路185弄1号,,,,,
2M002,住宅,市一商局疗养院,新华路315号,,,,,
2M003,住宅,住宅,新华路329弄17号,,,,,
2M004,西园大厦,西园公寓,愚园路1396号,,,,,
2M005,住宅,比利时驻沪总领事馆,武夷路127号,,,,,
2M006,圣约翰大学:校政厅/怀施堂/思颜堂/思孟堂/科学馆/西门堂,华东政法学院:校长办公楼4号楼/韬奋楼41号楼/学生宿舍40号楼/学生宿舍43号楼/办公楼42号楼/东风楼22号楼,万航渡路1175号,,,,,
2M007,卫乐园,卫乐园,泰安路120号,,,,,
2M008,中西女中,市三女中,江苏路155号东楼/北楼,,,,,
2M009,住宅,武警总队,虹桥路2275号,,,,,
2M010,安息堂,安息堂,虹桥路2381号,,,,,
2M011,住宅,住宅,愚园路754号,,,,,
2N001,中国造币厂,上海造币厂,光复西路17号,,,,,
2N002,玉佛寺,玉佛寺,安远路170号
3A001,扬子大楼/扬子水火保险公司,中国农业银行上海分行外汇营业部大楼/中国农业银行上海分行,中山东一路26号,,
3A002,交通银行/交通银行,"上海市总工会大楼/
 上海市总工会",中山东一路14号,,,,,
3A003,日清大楼/日清汽船株式会社,锦都大楼/华夏银行上海分行、锦都实业总公司,中山东一路5号,,,,,
3A004,普益大楼/普益地产公司,上海电气集团总公司,四川中路106-110号,,,,,
3A005,大北大楼电报局,"上海长途电信科技发展公司、
 上海市城市交通管理局",延安东路34号,,,,,
3A006,中南大楼/中南银行,"爱建金融大楼/
 爱建信托投资有限公司等",汉口路110号,,,,,
3A007,美伦大楼,上海晒图厂等,南京东路151-171号,,,,,
3A008,电力大楼/上海电力公司,华东电力管理局,南京东路181号,,,,,
3A009,博物院大楼/亚洲文会、英国皇家亚洲文会北中国支会,青岛工行/上海图书馆书库,虎丘路20号,,,,,
3A010,"颐中大楼/
 英美颐中烟草股份有限公司",上海海鸥照相机销售有限公司等,南苏州路161-175号,,,,,
3A011,沪宁铁路局、安顺洋行等,元芳弄,四川中路126弄5-21号,,,,,
3A012,三菱大楼、美孚大楼,懿德大楼/新世纪创业有限公司，黄中大楼/黄浦区中心医院门诊部,"广东路94-102号/
 四川中路109号",,,,,
3A013,青年协会大楼,虎丘公寓,虎丘路131号,,,,,
3A014,兰心大楼,渣打银行上海分行,圆明园路185号,,,,,
3A015,恒业里,恒业里,江西中路135弄1-13号,,,,,
3A016,四明大楼,上海建筑材料集团总公司,北京东路232-240号,,,,,
3A017,哈同大楼,慈安里大楼,南京东路98-114号,,,,,
3A018,东亚大楼,东亚银行,四川中路299号,,,,,
3A019,谦信大楼,"中国人民解放军海军后勤部
 上海物资站",江西中路138号,,,,,
3A020,瑞康洋行买办住宅,上海市储能中学一分部,黄陂南路25号乙,,,,,
3A021,清心女中,上海市第八中学,陆家浜路550号,,,,,
3A022,龙门村,龙门村,尚文路,,,,,
3A023,中法求新机器轮船制造厂,"上海求新船厂——厂部办公楼/
 红楼",机厂路132号,,,,,
3A024,上海电话局南市总局,"上海市中华路电话局
 ——办公楼/机房",中华路734号,,,,,
3C001,爱司公寓,瑞金大楼,瑞金一路150号,,,,,
3C002,泰山公寓,泰山大楼,淮海中路622弄,,,,,
3C003,飞霞别墅,飞霞别墅,淮海中路584弄,,,,,
3C004,飞龙公寓,住宅,淮海中路538-544号及542弄,,,,,
3C005,法租界霞飞路巡捕房,卢湾区职业教育中心,淮海中路235号,,,,,
3C006,白尔登公寓,陕南大楼,陕西南路213号,,,,,
3C007,住宅,瑞金宾馆3号楼,瑞金二路118号,,,,,
3C008,住宅,瑞金宾馆4号楼,瑞金二路118号,,,,,
3C009,住宅,上海文史馆,思南路39号-41号,,,,,
3C010,巴黎公寓,巴黎公寓,重庆南路165号,,,,,
3C011,巴黎新村,巴黎新村,重庆南路169弄,,,,,
3C012,永丰村,住宅,重庆南路177号、179弄1-10号,,,,,
3C013,吕班公寓,重庆公寓,重庆南路185号,,,,,
3C014,诸圣堂,诸圣堂,复兴中路425号,,,,,
3C015,住宅,住宅,皋兰路1号,,,,,
3C016,住宅,上海文艺出版社等,绍兴路74号,,,,,
3C017,香山路住宅,住宅,香山路6号,,,,,
3B001,邱氏住宅,民立中学四号楼,威海路412号,,,,,
3B002,联华公寓,联华公寓,"北京西路1341-1383号,铜仁路304-330号,南阳路208-228号",,,,,
3B003,铜仁路278号,铜仁路279号,铜仁路280号,,,,,
3B004,皮裘公寓,皮裘公寓,铜仁路278号,,,,,
3B005,震兴里、荣康里、德庆里,震兴里、荣康里、德庆里,茂名北路200-290弄,,,,,
3B006,住宅,岳阳医院,青海路44号,,,,,
3B007,善钟里,善钟里,常熟路113弄2-31号,,,,,
3B008,亚细亚火油公司住宅,巨鹰宾馆,巨鹿路889号,,,,,
3B009,住宅,住宅,巨鹿路868-892号,,,,,
3B010,住宅,住宅,巨鹿路852弄1-8号、10号,,,,,
3B011,住宅,上海市作家协会,巨鹿路675-681号,,,,,
3B012,住宅,住宅,南京西路1522弄,,,,,
3B013,太阳公寓,太阳公寓,威海路651、665弄,,,,,
3B014,四明里,四明村,延安中路913弄,,,,,
3B015,蒲园,蒲园,长乐路570弄,,,,,
3B016,杜美新村,长乐新村,长乐路764弄,,,,,
3B017,住宅,住宅,"富民路210弄2-14号、
 长乐路752-762号",,,,,
3B018,大华公寓,大华公寓,南京西路864-884号，奉贤路137号、147号，奉贤路148弄1-4号、8号,,,,,
3B019,住宅,华园物业公司办公楼,长乐路800号,,,,,
3B020,住宅,住宅,奉贤路68弄40-52号、80-92号,,,,,
3B021,中实新村,中实新村,愚园路581-589及579弄,,,,,
3B022,文元坊,文元坊,愚园路608弄,,,,,
3B023,念吾新村/多福里/汾阳坊,念吾新村/多福里/汾阳坊,延安中路470弄/504弄/510弄,,,,,
3B024,中国红十字会医院,华山医院,乌鲁木齐中路12号5号楼,,,,,
3B025,切尔西住宅,少儿图书馆,南京西路962号,,,,,
3B026,住宅,延中部队招待所,延安中路810号,,,,,
3H001,上海总商会,电子元件研究所南楼,北苏州路470号,,,,,
3D001,德国技术工程学院，同济德文医学堂，国立上海高级机械职业学校,上海理工大学图书馆,复兴中路1195号,,,,,
3D002,霞飞路住宅、比利时领馆,达芬奇集团,淮海中路1131号南楼,,,,,
3D003,万国储蓄会公寓、盖司康公寓,淮海公寓2号楼,淮海中路1204-1218号,,,,,
3D004,住宅,住宅,淮海中路1276-1292号,,,,,
3D005,住宅,住宅,华亭路71弄1-7号，延庆路135-149号,,,,,
3D006,住宅,住宅,华亭路72、74、84、86号，延庆路151-157号,,,,,
3D007,麦琪公寓,麦琪公寓,复兴西路24号,,,,,
3D008,上海新村,上海新村,淮海中路1487弄1-56号,,,,,
3D009,林肯公寓,曙光公寓,淮海中路1554-1568号、1562弄2-5号,,,,,
3D010,来斯南村,来斯南村,五原路205弄2-6号,,,,,
3D011,住宅,上海永乐电影电视（集团）公司,永福路52号,,,,,
3D012,住宅,住宅,武康路40弄1号,,,,,
3D013,住宅,上海市房地产科学研究院,复兴西路193号3号楼,,,,,
3D014,住宅,湖南别墅,湖南路262号,,,,,
3D015,住宅,巴金住宅,武康路113号,,,,,
3D016,住宅,住宅,武康路117弄1号,,,,,
3D017,住宅,住宅,武康路117弄2号,,,,,
3D018,住宅,汽车工业总公司,武康路390号,,,,,
3D019,住宅,住宅,武康路393号,,,,,
3D020,住宅,住宅,淮海中路1818弄1-8号,,,,,
3D021,住宅,住宅,嘉善路131-143弄，169弄,,,,,
3D022,住宅,上海电影译制厂,永嘉路383号,,,,,
3D023,住宅,零三单位华东办事处,永嘉路389号,,,,,
3D024,住宅,瑞金宾馆太原分馆,太原路160号,,,,,
3D025,住宅,住宅,永嘉路495弄,,,,,
3D026,住宅,电话局职工住宅,建国西路398号,,,,,
3D027,住宅,住宅,岳阳路170弄1号1号楼,,,,,
3D028,住宅,住宅,永嘉路527弄1-5号,,,,,
3D029,住宅,住宅,永嘉路571号,,,,,
3D030,住宅,住宅,安亭路81弄2，4号,,,,,
3D031,住宅,住宅、小旋枫酒店,安亭路130、132号,,,,,
3D032,住宅,住宅、建国西路幼儿园,建国西路620、622号,,,,,
3D033,住宅,市委机关幼儿园,余庆路190号,,,,,
3D034,大修道院,徐汇区人民检察院,漕溪北路336号,,,,,
3D035,江南弹药局,解放军七三一五工厂——厂房/机房/仓库（4座）/水牢/老门房,龙华路2577号（烈士陵园北部）,,,,,
3F001,大陆新村/文华新村/淞云别墅/留青小筑,住宅,山阴路30、44、64、112、124、132、144、156、168、180、192、208、210弄，甜爱路59号、40号，山阴路2弄1-43号，四川北路2044-2058号,,,,,
3F002,长春公寓,长春公寓,长春路304号,,,,,
3F003,住宅,住宅,溧阳路1084弄2-11号、1114弄1-21号、1156弄1-19号、1208弄1-12号、1219、1221、1253、1283、1313、1235、1267、1295、1298、1237、1269、1297、1331、1251、1281、1311、1338号，溧阳路1203弄1-12号,,,,,
3F004,住宅,住宅,武进路206-296号,,,,,
3F005,礼查饭店,浦江饭店,黄浦路15号,,,,,
3F006,公寓,公寓,昆山路227号/昆山路277号/昆山花园路1-10号,,,,,
3F007,住宅,住宅,蟠龙街1-13号,,,,,
3F008,西本愿寺,梦幻柔情舞厅,乍浦路455号,,,,,
3F009,虹口大旅社,虹口大楼,海宁路449号,,,,,
3F010,住宅,上海纺织老干部活动室,多伦路215号,,,,,
3F011,祥德路住宅,祥德路住宅,祥德路2弄,,,,,
3G001,住宅,住宅,隆昌路222-266号,,,,,
3G002,上海市东区污水处理厂,上海市东区污水处理厂——办公楼/压缩机房、过滤池,河间路1283号,,,,,
3G003,怡和纱厂,上海第五毛纺厂——空压站及仓库/厂房/英老板住宅/废纺车间/大仓库,杨树浦路670号,,,,,
3G004,上海密丰绒线厂,上海茂华毛纺厂——绒线仓库/综合楼/经理住宅（A）/领班住宅（B）/高级职员住宅（C）,波阳路400号,,,,,
3G005,上海煤气公司,上海市杨树浦煤气厂——办公楼/高级职员住宅/储气罐,杨树浦路2524号,,,,,
3G006,正广和汽水厂,梅林正广和有限公司,通北路400号,,,,,
3G007,裕丰纱厂,上海第十七棉纺厂——办公楼/一纺车间/二纺车间/三纺车间/四纺车间/锅炉房及水房/北厂厂房,杨树浦路2866号,,,,,
3M001,兆丰别墅,兆丰别墅,长宁路712弄,,,,,
3M002,新华村,长宁区政府11号楼,愚园路1320号,,,,,
3M003,新华村,长宁区政府12号楼,愚园路1320号,,,,,
3M004,新华村,长宁区政府14号楼,愚园路1320号,,,,,
3M005,新华村,长宁区政府15号楼,愚园路1320号,,,,,
3M006,亦村,亦村,泰安路76弄,,,,,
3M007,住宅,工商银行愚园路分理处等,愚园路1294号,,,,,
3M008,沪西别墅/沪西别业,沪西别墅,愚园路1210弄东侧,,,,,
3M009,住宅,住宅,愚园路1112弄4号，20号,,,,,
3M010,私立妇孺医院,长宁区妇幼保健院,延安西路934号,,,,,
3M011,住宅,汉语大词典出版社,新华路200号,,,,,
3M012,住宅,住宅,新华路231号,,,,,
3M013,住宅,住宅,新华路329弄32号乙,,,,,
3M014,住宅,住宅,新华路329弄36号,,,,,
3M015,住宅,住宅（272弄2号为幼托）,新华路236号，248号，272弄2号、6号，294弄1号,,,,,
3M016,住宅,兴国宾馆2号楼,兴国路72号,,,,,
3M017,住宅,兴国宾馆6号楼,兴国路72号,,,,,
3M018,梅泉别墅,梅泉别墅,新华路593弄,,,,,
3M019,住宅,办公楼（空置）,新华路483号,,,,,
3M020,住宅,新华路警署,新华路179号,,,,,
3M021,住宅,上海市信息中心一号楼及西侧花园住宅群,华山路1076号及1100弄、1120弄,,,,,
3M022,海格园,花园住宅群,华山路1006弄,,,,,
3M023,住宅,上海市工人疗养院,延安西路2558号（1-4号楼）,,,,,
3M024,住宅,住宅,新华路211弄2号,,,,,
3M025,哥伦比亚总会,上海生物制品研究所,延安西路1262号,,,,,
3M026,大理石亭,大理石亭,长宁路780号中山公园内,,,,,
3M027,弗兰克林住宅、中央银行俱乐部,空军455医院,淮海西路338号,,,,,
3M028,达华公寓,达华宾馆,延安西路918-928号,,,,,
3M029,丁香花园,丁香别墅,华山路922号,,,,,
3M030,真如中学,东延安中学北楼,延安西路601号,,,,,
3M031,西区污水处理厂,上海城市排水管理处技工学校-泵房/宿舍楼立面片段,天山路、哈密路口,,,,,
3N001,宜昌路救火会,消防三支队宜昌中队,宜昌路216号,,,,,
3N002,上海啤酒有限公司,上海啤酒厂灌装楼/办公楼/酿造楼,宜昌路130号,,,,,
3N003,天利淡气制品厂,化工部上海化工研究院——合成氮车间/硝酸车间,云岭东路345号,,,,,
3N004,中华书局印刷厂澳门路新厂,中华印刷厂——办公楼/印刷车间/仓库,澳门路477号,,,,,
3N005,福新面粉厂、阜丰面粉厂,上海面粉厂——四厂（莫干山大酒店）/小包装面粉仓库/麸皮车间/七厂厂房/面粉工业发展史陈列馆/二层办公楼,莫干山路120号,,,,,
3W001,唐墓桥露德圣母堂,唐墓桥露德圣母堂,浦东唐墓桥,,,,,
3W002,住宅,住宅,钱仓路316号,,,,,
3J001,天主堂,南张安老院,闵行区七莘路9号桥,,,,,
3K001,海底电缆登陆局房,东海船厂,逸仙路3901号,,,,,
3R001,黄家花园,崇明县中心医院,崇明县城桥镇南门港街26号
4A001,上海基督教青年会,浦光大楼/浦光中学,四川中路595-607号,,
4A002,英商自来水公司大楼,自来大楼,江西中路484号,,,,,
4A003,英商自来水公司办公楼,自力大楼/自来水公司管线管理所,江西中路464-466号,,,,,
4A004,源源长银行/东方企业公司,住宅,江西中路473号,,,,,
4A005,恒丰大楼,恒丰大楼/上海航道局办公用房,江西中路450号-454号,,,,,
4A006,信托大楼/上海信托公司,沙美大楼,北京东路190号,,,,,
4A007,浙江兴业银行,上海市建工集团、上海市物资局、北京西路售票处等,北京东路230号,,,,,
4A008,中垦大楼/中国垦业银行,上海市电力公司(北部）、上海市建筑材料供应总公司、上海航空铸锻公司,北京东路239、255号,,,,,
4A009,"中一信托大楼/
 中一信托股份公司",中一大楼/上海市联运总公司,北京东路270号,,,,,
4A010,盐业大楼/盐业银行,上海长江电气集团等,北京东路280号,,,,,
4A011,上海洋行/上海商业储蓄银行,上海浦东发展银行总部,"宁波路40、50号，
 江西中路368号",,,,,
4A012,中央储蓄会/广东银行,光大银行,天津路2号，江西中路349号,,,,,
4A013,美丰银行,美丰大楼/上海强农集团,"河南中路521-529号，
 宁波路180号",,,,,
4A014,恒利银行,永利大楼,河南中路495号，天津路100号,,,,,
4A015,上海钱业公会,钱业大楼/长江计算机集团,宁波路276号,,,,,
4A016,南京饭店,南京饭店,山西南路182-200号,,,,,
4A017,安利洋行,"安利大楼/
 上海晶通化学品有限公司等",四川中路320号，九江路80号,,,,,
4A018,大清银行/中国人寿保险公司,"上海骅骏商贸有限公司、
 市残疾人联合会","四川中路268-270号，
 汉口路50号",,,,,
4A019,百乐饭店/同仁医院/教会学校/中国基督教协会,曾为黄浦区人民政府大楼,九江路219号,,,,,
4A020,花园住宅,上海市公安机关服务中心,汉口路210号,,,,,
4A021,旗昌洋行,上海市生产服务合作联社等,福州路17、19号,,,,,
4A022,中兴银行,申达大楼/上海市机电设计研究院,福州路89号,,,,,
4A023,雷米洋行/利名洋行,住宅,金陵东路8号,,,,,
4A024,约克大楼,金陵大楼,四川南路29号,,,,,
4A025,太古洋行,丰华大楼/上海工业发展基金会,中山东二路22号,,,,,
4A026,金城大戏院,黄浦剧场,北京东路780号,,,,,
4A027,三星大舞台/中国大戏院,中国剧场,牛庄路700号-714号,,,,,
4A028,新光大戏院,新光影艺院,宁波路586号,,,,,
4A029,中国大饭店,上海铁道宾馆,"宁波路588号，
 贵州路160号-170号",,,,,
4A030,扬子饭店,扬子饭店(曾用名：申江饭店),汉口路740号(云南路转角),,,,,
4A031,中国纺织建设公司第五仓库,上海市纺织原料公司新闸桥仓库,南苏州路1295号,,,,,
4A032,洋行,上海东方音像有限公司,广东路306号,,,,,
4A033,江苏旅社,住宅,福州路379弄50号,,,,,
4A034,中国银行南市办事处,童涵春堂,人民路1号(小东门),,,,,
4A035,仁记珠宝银楼,瑞源珠宝等,中华路5号,,,,,
4A036,联市联谊会,上海双工缝纫设备开发公司,中华路55号,,,,,
4A037,集贤村,集贤村,"金坛路35弄1号-30号、
 32号-44号",,,,,
4A038,小南门警钟楼,小南门警钟楼,中华路581号,,,,,
4A039,沪南钱业公所,沪南钱业公所,"人民路安仁街古城公园内
 （原址：北施家弄133号）",,,,,
4C001,中德医院,妇婴保健院,延安中路393号,,,,,
4C002,康绥公寓,康绥公寓,淮海中路468-494号,,,,,
4C003,国泰公寓,国泰公寓,淮海中路816弄、818－832号,,,,,
4C004,霞飞坊,淮海坊,淮海中路927弄,,,,,
4C005,法国体育总会,科学会堂,南昌路57号,,,,,
4C006,上海别墅,上海别墅,南昌路110弄、112-122号,,,,,
4C007,花园住宅群,花园住宅群,南昌路124－134号、136弄1-16号、138-146号,,,,,
4C008,克美产科医院,卢湾区政府2号楼,重庆南路139号,,,,,
4C009,花园住宅,花园住宅,皋兰路11-17号,,,,,
4C010,希勒公寓,钟和公寓,茂名南路106-124号，南昌路179号,,,,,
4C011,梅兰坊,梅兰坊,黄陂南路596弄1-58号,,,,,
4C012,派克公寓,花园公寓,复兴中路455号,,,,,
4C013,花园住宅,花园住宅（其中471－473号曾为卢湾区第四聋哑学校）,复兴中路471－473号，477号,,,,,
4C014,花园住宅,花园住宅,复兴中路517号，531号，533-537号，539号，541号,,,,,
4C015,辣斐坊,复兴坊,复兴中路553弄1-21号，543-551号，555-561号,,,,,
4C016,花园住宅,花园住宅,思南路50-70号,,,,,
4C017,万宜坊,万宜坊,重庆南路205弄5-94号,,,,,
4C018,广慈医院,瑞金医院8号楼、3号楼,瑞金二路197号,,,,,
4C019,安和新村,安和新村,瑞金二路198弄,,,,,
4C020,金谷村,金谷村,绍兴路18弄，绍兴路2-34号，瑞金二路132弄1-59号、78-83号,,,,,
4C021,爱麦虞限路9号宅,上海昆剧团,绍兴路9号,,,,,
4C022,明复图书馆,卢湾区图书馆,陕西南路235号,,,,,
4C023,花园住宅,花园住宅,淮海中路796号,,,,,
4B001,中苏友好大厦,上海展览中心,延安中路1000号,,,,,
4B002,荣氏花园住宅,花园住宅/香港星空传媒集团公司上海代表处,陕西北路186号,,,,,
4B003,宋氏花园住宅,宋氏花园住宅,陕西北路369号,,,,,
4B004,花园住宅,上海市外事办公室,铜仁路257号,,,,,
4B005,大新烟草公司,上海电筒厂职工宿舍,北京西路1094弄2号,,,,,
4B006,花园住宅,上海电气进出口公司,北京西路1394弄2号,,,,,
4B007,纪氏花园住宅,静安区文化局,北京西路1510号,,,,,
4B008,觉园（南国大佛寺），金刚道场,居士林，金刚道场,常德路418号,,,,,
4B009,沁园村,沁园村,新闸路1106-1120（双）号、新闸路1124弄1-27、29、31-42、44-56（双）号,,,,,
4B010,刘氏花园住宅，小校经阁(八角楼),住宅,新闸路1321号,,,,,
4B011,宜德堂,杨氏花园住宅,昌化路136号,,,,,
4B012,花园住宅,康定花园,康定路2号,,,,,
4B013,戈登路巡捕房,上海商业会计学校静安分校,江宁路511号,,,,,
4B014,花园住宅,市眼科医院,陕西北路805号,,,,,
4B015,住宅,静安区政协,康定路759弄,,,,,
4B016,司米托莫银行,上海对外经济研究中心/全球经济发展中心,胶州路510号,,,,,
4B017,龚氏花园住宅,宝钢老干部活动中心,胶州路522号,,,,,
4B018,上海市政委员会电力部住宅,上海古典建筑装饰工程一公司,胶州路561号,,,,,
4B019,上海市科学馆,静安区业余大学,胶州路601号,,,,,
4B020,刘氏花园住宅,市房地产经济协会,长乐路786号、784号,,,,,
4B021,中央储备银行,上海歌舞剧院,常熟路100弄10号,,,,,
4B022,新恩堂/上海公共礼拜堂/基督教新教堂,上海基督教三自爱国运动委员会,乌鲁木齐北路25号,,,,,
4B023,熊佛西楼,上海戏剧学院熊佛西楼,华山路630号,,,,,
4B024,潘氏花园住宅,上广交响乐团,武定西路1498弄,,,,,
4B025,花园住宅,辞书出版社,陕西北路457号,,,,,
4H001,华联新泰仓库,百联集团华联商厦新泰路仓库,新泰路57号,,,,,
4H002,中国实业银行,跳蚤市场,北苏州路1028号,,,,,
4H003,中国银行仓库,茂联丝绸商厦,北苏州路1040号,,,,,
4H004,会审公堂，上海第一特区地方法院/江苏高等法院第二分院,上海医疗器械九厂,浙江北路191号,,,,,
4H005,梁氏民宅,梁氏民宅,山西北路457弄61号,,,,,
4H006,住宅,住宅,武进路580弄,,,,,
4H007,福新面粉一厂厂房及仓库,华联集团电工照明器材有限公司仓库,光复路423-433号，长安路101号,,,,,
4D001,杜氏公馆,东湖宾馆,东湖路70号,,,,,
4D002,花园住宅,青年报社,东湖路17号,,,,,
4D003,沪江别墅,沪江别墅,长乐路613弄,,,,,
4D004,a花园住宅，b花园住宅，c花园住宅,上海市武警总队,淮海中路1209号,,,,,
4D005,愉园,愉园,淮海中路1350弄,,,,,
4D006,花园住宅,上海市武警总队家属楼,淮海中路1414号1号楼,,,,,
4D007,花园住宅,花园住宅,淮海中路1897号,,,,,
4D008,a犹太俱乐部，b花园住宅/比利时领馆,上海音乐学院院部办公楼，上海音乐学院专家楼,汾阳路20号,,,,,
4D009,犹太医院，水塔,上海眼耳鼻喉科医院10号楼，水塔,汾阳路83号,,,,,
4D010,并立花园住宅,并立花园住宅,汾阳路152-154号、156-158号,,,,,
4D011,伊丽莎白公寓,复中公寓,复兴中路1327号,,,,,
4D012,黑石公寓,复兴公寓,复兴中路1331号,,,,,
4D013,花园住宅，花园住宅,上海市轻工业研究所3号楼，4号楼,宝庆路20号,,,,,
4D014,花园住宅,并立式住宅,太原路50弄1-2号，56弄1-4号，64弄1-4号,,,,,
4D015,花园住宅,上海音乐学院附小图书馆,东平路5号,,,,,
4D016,宋氏住宅,西式餐厅,东平路11号,,,,,
4D017,吴氏花园住宅,上海话剧艺术中心,安福路201号,,,,,
4D018,巨泼来斯公寓,安福路233号公寓,安福路233号,,,,,
4D019,花园住宅,上海话剧艺术中心,安福路284号,,,,,
4D020,花园住宅,商务部驻沪办事处,五原路251号，永福路1号,,,,,
4D021,花园住宅,中国福利会/宋庆龄基金会,五原路314号,,,,,
4D022,花园住宅,花园住宅,华山路831号,,,,,
4D023,花园住宅,丁香花园3号楼,华山路849号,,,,,
4D024,交通大学恭绰馆（工程馆），新上院,交通大学工程馆，新上院,华山路1954号,,,,,
4D025,花园住宅,上海科技文献出版社,武康路2号,,,,,
4D026,美童公学宿舍楼及水塔,704所家属楼及水塔,衡山路10号,,,,,
4D027,丽波花园,丽波花园,衡山路300弄1-8号,,,,,
4D028,会斯乐公寓/乔治公寓,集雅公寓,衡山路311-331号,,,,,
4D029,凯文公寓,凯文公寓/衡阳公寓,衡山路525号，建国西路750号,,,,,
4D030,贝当公寓,衡山公寓,衡山路700号,,,,,
4D031,中国唱片厂办公楼,小红楼/小红楼西餐厅,衡山路811号,,,,,
4D032,花园住宅,中科院原子核研究所,永嘉路630号,,,,,
4D033,巨福公寓/安康公寓,安康公寓/乌鲁木齐公寓,乌鲁木齐南路176号,,,,,
4D034,花园住宅,花园住宅,建国西路598号,,,,,
4D035,花园住宅,上海医学科学技术情报研究所,建国西路602号,,,,,
4D036,金司林公寓,安亭公寓,安亭路43号,,,,,
4D037,花园住宅,安亭别墅1号楼,安亭路46号1号楼,,,,,
4D038,荣氏花园住宅,徐汇区少年宫,高安路18弄20号,,,,,
4D039,励氏花园住宅,市建委老干部活动中心,高安路63号,,,,,
4D040,方建公寓/建成公寓,建安公寓,高安路78弄1-3号，建国西路641-645号,,,,,
4D041,花园住宅,花园住宅,康平路1号,,,,,
4D042,花园住宅,徐汇区老干部局,康平路205号,,,,,
4D043,花园住宅/挪威领事馆,国家安全局,吴兴路96号,,,,,
4D044,花园住宅,文艺医院,天平路40号,,,,,
4D045,花园住宅/法国领事馆,中国科学院上海分院11号楼,岳阳路319号11号楼,,,,,
